Version	Code	Description	Definition	Two_Digit_Code	Two_Digit_Description	Four_Digit_Code	Four_Digit_Description
1.0.0	840302	Beneficiation of Bauxite and Aluminium Ores (excl. Alumina Production)	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/Beneficiation of Bauxite and Aluminium Ores (excl. Alumina Production)	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	840303	Beneficiation or Dressing of Iron Ores	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/Beneficiation or Dressing of Iron Ores	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	840304	Beneficiation or Dressing of Non-Metallic Minerals (incl. Diamonds)	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/Beneficiation or Dressing of Non-Metallic Minerals (incl. Diamonds)	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	840305	Concentrating Processes of Base Metal Ores (excl. Aluminium and Iron Ores)	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/Concentrating Processes of Base Metal Ores (excl. Aluminium and Iron Ores)	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	840306	Production of Unrefined Precious Metal Ingots and Concentrates	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/Production of Unrefined Precious Metal Ingots and Concentrates	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	840399	First Stage Treatment of Ores and Minerals not elsewhere classified	Mineral Resources (excl. Energy Resources)/First Stage Treatment of Ores and Minerals/First Stage Treatment of Ores and Minerals not elsewhere classified	84	Mineral Resources (excl. Energy Resources)	8403	First Stage Treatment of Ores and Minerals
1.0.0	849801	Management of Gaseous Waste From Mineral Resource Activities (excl. Greenhouse Gases)	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Management of Gaseous Waste From Mineral Resource Activities (excl. Greenhouse Gases)	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849802	Management of Greenhouse Gas Emissions from Mineral Resource Activities	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Management of Greenhouse Gas Emissions from Mineral Resource Activities	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849803	Management of Liquid Waste from Mineral Resource Activities (excl. Water)	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Management of Liquid Waste from Mineral Resource Activities (excl. Water)	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849804	Management of Solid Waste from Mineral Resource Activities	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Management of Solid Waste from Mineral Resource Activities	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849805	Management of Water Consumption by Mineral Resource Activities	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Management of Water Consumption by Mineral Resource Activities	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849899	Environmentally Sustainable Mineral Resource Activities not elsewhere classified	Mineral Resources (excl. Energy Resources)/Environmentally Sustainable Mineral Resource Activities/Environmentally Sustainable Mineral Resource Activities not elsewhere classified	84	Mineral Resources (excl. Energy Resources)	8498	Environmentally Sustainable Mineral Resource Activities
1.0.0	849999	Mineral Resources (excl. Energy Resources) not elsewhere classified	Mineral Resources (excl. Energy Resources)/Other Mineral Resources (excl. Energy Resources)/Mineral Resources (excl. Energy Resources) not elsewhere classified	84	Mineral Resources (excl. Energy Resources)	8499	Other Mineral Resources (excl. Energy Resources)
1.0.0	850101	Coal Exploration	Energy/Energy Exploration/Coal Exploration	85	Energy	8501	Energy Exploration
1.0.0	850102	Geothermal Exploration	Energy/Energy Exploration/Geothermal Exploration	85	Energy	8501	Energy Exploration
1.0.0	850103	Oil and Gas Exploration	Energy/Energy Exploration/Oil and Gas Exploration	85	Energy	8501	Energy Exploration
1.0.0	850104	Oil Shale and Tar Sands Exploration	Energy/Energy Exploration/Oil Shale and Tar Sands Exploration	85	Energy	8501	Energy Exploration
1.0.0	850105	Uranium Exploration	Energy/Energy Exploration/Uranium Exploration	85	Energy	8501	Energy Exploration
1.0.0	850199	Energy Exploration not elsewhere classified	Energy/Energy Exploration/Energy Exploration not elsewhere classified	85	Energy	8501	Energy Exploration
1.0.0	850201	Coal Mining and Extraction	Energy/Mining and Extraction of Energy Resources/Coal Mining and Extraction	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850202	Geothermal Energy Extraction	Energy/Mining and Extraction of Energy Resources/Geothermal Energy Extraction	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850203	Oil and Gas Extraction	Energy/Mining and Extraction of Energy Resources/Oil and Gas Extraction	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850204	Oil Shale and Tar Sands Mining and Extraction	Energy/Mining and Extraction of Energy Resources/Oil Shale and Tar Sands Mining and Extraction	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850205	Uranium Mining and Extraction	Energy/Mining and Extraction of Energy Resources/Uranium Mining and Extraction	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850299	Mining and Extraction of Energy Resources not elsewhere classified	Energy/Mining and Extraction of Energy Resources/Mining and Extraction of Energy Resources not elsewhere classified	85	Energy	8502	Mining and Extraction of Energy Resources
1.0.0	850301	Hydrogen Production from Fossil Fuels	Energy/Preparation and Production of Energy Sources/Hydrogen Production from Fossil Fuels	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850302	Hydrogen Production from Nuclear Energy	Energy/Preparation and Production of Energy Sources/Hydrogen Production from Nuclear Energy	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850303	Hydrogen Production from Renewable Energy	Energy/Preparation and Production of Energy Sources/Hydrogen Production from Renewable Energy	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850304	Oil and Gas Refining	Energy/Preparation and Production of Energy Sources/Oil and Gas Refining	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850305	Preparation of Black Coal	Energy/Preparation and Production of Energy Sources/Preparation of Black Coal	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850306	Preparation of Brown Coal (Lignite)	Energy/Preparation and Production of Energy Sources/Preparation of Brown Coal (Lignite)	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850307	Preparation of Oil Shale and Tar Sands	Energy/Preparation and Production of Energy Sources/Preparation of Oil Shale and Tar Sands	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850308	Preparation of Uranium	Energy/Preparation and Production of Energy Sources/Preparation of Uranium	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850309	Production of Biofuels (Biomass)	Energy/Preparation and Production of Energy Sources/Production of Biofuels (Biomass)	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850399	Preparation and Production of Energy Sources not elsewhere classified	Energy/Preparation and Production of Energy Sources/Preparation and Production of Energy Sources not elsewhere classified	85	Energy	8503	Preparation and Production of Energy Sources
1.0.0	850401	Fuel Cells (excl. Solid Oxide)	Energy/Energy Transformation/Fuel Cells (excl. Solid Oxide)	85	Energy	8504	Energy Transformation
1.0.0	850402	Hydrogen-based Energy Systems (incl. Internal Hydrogen Combustion Engines)	Energy/Energy Transformation/Hydrogen-based Energy Systems (incl. Internal Hydrogen Combustion Engines)	85	Energy	8504	Energy Transformation
1.0.0	850403	Nuclear Energy	Energy/Energy Transformation/Nuclear Energy	85	Energy	8504	Energy Transformation
1.0.0	850404	Solid Oxide Fuel Cells	Energy/Energy Transformation/Solid Oxide Fuel Cells	85	Energy	8504	Energy Transformation
1.0.0	850405	Transformation of Black Coal into Electricity	Energy/Energy Transformation/Transformation of Black Coal into Electricity	85	Energy	8504	Energy Transformation
1.0.0	850406	Transformation of Brown Coal (Lignite) into Electricity	Energy/Energy Transformation/Transformation of Brown Coal (Lignite) into Electricity	85	Energy	8504	Energy Transformation
1.0.0	850407	Transformation of Coal into Gaseous Fuels	Energy/Energy Transformation/Transformation of Coal into Gaseous Fuels	85	Energy	8504	Energy Transformation
1.0.0	850408	Transformation of Coal into Liquid Fuels	Energy/Energy Transformation/Transformation of Coal into Liquid Fuels	85	Energy	8504	Energy Transformation
1.0.0	850409	Transformation of Gas into Electricity	Energy/Energy Transformation/Transformation of Gas into Electricity	85	Energy	8504	Energy Transformation
1.0.0	850410	Transformation of Gas into Liquid Fuels	Energy/Energy Transformation/Transformation of Gas into Liquid Fuels	85	Energy	8504	Energy Transformation
1.0.0	850499	Energy Transformation not elsewhere classified	Energy/Energy Transformation/Energy Transformation not elsewhere classified	85	Energy	8504	Energy Transformation
1.0.0	850501	Biofuel (Biomass) Energy	Energy/Renewable Energy/Biofuel (Biomass) Energy	85	Energy	8505	Renewable Energy
1.0.0	850502	Geothermal Energy	Energy/Renewable Energy/Geothermal Energy	85	Energy	8505	Renewable Energy
1.0.0	850503	Hydro-Electric Energy	Energy/Renewable Energy/Hydro-Electric Energy	85	Energy	8505	Renewable Energy
1.0.0	850504	Solar-Photovoltaic Energy	Energy/Renewable Energy/Solar-Photovoltaic Energy	85	Energy	8505	Renewable Energy
1.0.0	850505	Solar-Thermal Electric Energy	Energy/Renewable Energy/Solar-Thermal Electric Energy	85	Energy	8505	Renewable Energy
1.0.0	850506	Solar-Thermal Energy	Energy/Renewable Energy/Solar-Thermal Energy	85	Energy	8505	Renewable Energy
1.0.0	850507	Tidal Energy	Energy/Renewable Energy/Tidal Energy	85	Energy	8505	Renewable Energy
1.0.0	850508	Wave Energy	Energy/Renewable Energy/Wave Energy	85	Energy	8505	Renewable Energy
1.0.0	850509	Wind Energy	Energy/Renewable Energy/Wind Energy	85	Energy	8505	Renewable Energy
1.0.0	850599	Renewable Energy not elsewhere classified	Energy/Renewable Energy/Renewable Energy not elsewhere classified	85	Energy	8505	Renewable Energy
1.0.0	850601	Energy Services and Utilities	Energy/Energy Storage, Distribution and Supply/Energy Services and Utilities	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850602	Energy Storage (excl. Hydrogen)	Energy/Energy Storage, Distribution and Supply/Energy Storage (excl. Hydrogen)	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850603	Energy Systems Analysis	Energy/Energy Storage, Distribution and Supply/Energy Systems Analysis	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850604	Energy Transmission and Distribution (excl. Hydrogen)	Energy/Energy Storage, Distribution and Supply/Energy Transmission and Distribution (excl. Hydrogen)	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850605	Hydrogen Distribution	Energy/Energy Storage, Distribution and Supply/Hydrogen Distribution	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850606	Hydrogen Storage	Energy/Energy Storage, Distribution and Supply/Hydrogen Storage	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850699	Energy Storage, Distribution and Supply not elsewhere classified	Energy/Energy Storage, Distribution and Supply/Energy Storage, Distribution and Supply not elsewhere classified	85	Energy	8506	Energy Storage, Distribution and Supply
1.0.0	850701	Commercial Energy Conservation and Efficiency	Energy/Energy Conservation and Efficiency/Commercial Energy Conservation and Efficiency	85	Energy	8507	Energy Conservation and Efficiency
1.0.0	850702	Energy Conservation and Efficiency in Transport	Energy/Energy Conservation and Efficiency/Energy Conservation and Efficiency in Transport	85	Energy	8507	Energy Conservation and Efficiency
1.0.0	850703	Industrial Energy Conservation and Efficiency	Energy/Energy Conservation and Efficiency/Industrial Energy Conservation and Efficiency	85	Energy	8507	Energy Conservation and Efficiency
1.0.0	850704	Residential Energy Conservation and Efficiency	Energy/Energy Conservation and Efficiency/Residential Energy Conservation and Efficiency	85	Energy	8507	Energy Conservation and Efficiency
1.0.0	850799	Energy Conservation and Efficiency not elsewhere classified	Energy/Energy Conservation and Efficiency/Energy Conservation and Efficiency not elsewhere classified	85	Energy	8507	Energy Conservation and Efficiency
1.0.0	859801	Management of Gaseous Waste from Energy Activities (excl. Greenhouse Gases)	Energy/Environmentally Sustainable Energy Activities/Management of Gaseous Waste from Energy Activities (excl. Greenhouse Gases)	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859802	Management of Greenhouse Gas Emissions from Electricity Generation	Energy/Environmentally Sustainable Energy Activities/Management of Greenhouse Gas Emissions from Electricity Generation	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859803	Management of Greenhouse Gas Emissions from Energy Activities (excl. Electricity Generation)	Energy/Environmentally Sustainable Energy Activities/Management of Greenhouse Gas Emissions from Energy Activities (excl. Electricity Generation)	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859804	Management of Liquid Waste from Energy Activities (excl. Water)	Energy/Environmentally Sustainable Energy Activities/Management of Liquid Waste from Energy Activities (excl. Water)	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859805	Management of Solid Waste from Energy Activities	Energy/Environmentally Sustainable Energy Activities/Management of Solid Waste from Energy Activities	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859806	Management of Water Consumption by Energy Activities	Energy/Environmentally Sustainable Energy Activities/Management of Water Consumption by Energy Activities	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859899	Environmentally Sustainable Energy Activities not elsewhere classified	Energy/Environmentally Sustainable Energy Activities/Environmentally Sustainable Energy Activities not elsewhere classified	85	Energy	8598	Environmentally Sustainable Energy Activities
1.0.0	859999	Energy not elsewhere classified	Energy/Other Energy/Energy not elsewhere classified	85	Energy	8599	Other Energy
1.0.0	860101	Bakery Products	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Bakery Products	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860102	Beverages (excl. Fruit Juices)	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Beverages (excl. Fruit Juices)	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860103	Carcass Meat (incl. Fish and Seafood)	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Carcass Meat (incl. Fish and Seafood)	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860104	Flour Mill and Cereal Food	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Flour Mill and Cereal Food	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860105	Nutraceuticals and Functional foods	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Nutraceuticals and Functional foods	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860106	Oils and Fats (incl. Margarines)	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Oils and Fats (incl. Margarines)	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860107	Processed Fish and Seafood Products	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Processed Fish and Seafood Products	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860108	Processed Fruit and Vegetable Products (incl. Fruit Juices)	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Processed Fruit and Vegetable Products (incl. Fruit Juices)	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860109	Processed Meat Products	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Processed Meat Products	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860110	Soy Products	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Soy Products	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860111	Sugar and Confectionery Products	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Sugar and Confectionery Products	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860199	Processed Food Products and Beverages (excl. Dairy Products) not elsewhere classified	Manufacturing/Processed Food Products and Beverages (excl. Dairy Products)/Processed Food Products and Beverages (excl. Dairy Products) not elsewhere classified	86	Manufacturing	8601	Processed Food Products and Beverages (excl. Dairy Products)
1.0.0	860201	Butter and Milk-Derived Fats and Oils (excl. Cream)	Manufacturing/Dairy Products/Butter and Milk-Derived Fats and Oils (excl. Cream)	86	Manufacturing	8602	Dairy Products
1.0.0	860202	Casein	Manufacturing/Dairy Products/Casein	86	Manufacturing	8602	Dairy Products
1.0.0	860203	Cheese	Manufacturing/Dairy Products/Cheese	86	Manufacturing	8602	Dairy Products
1.0.0	860204	Processed Milk and Cream (incl. Powder, Evaporated and Condensed)	Manufacturing/Dairy Products/Processed Milk and Cream (incl. Powder, Evaporated and Condensed)	86	Manufacturing	8602	Dairy Products
1.0.0	860205	Whey	Manufacturing/Dairy Products/Whey	86	Manufacturing	8602	Dairy Products
1.0.0	860299	Dairy Products not elsewhere classified	Manufacturing/Dairy Products/Dairy Products not elsewhere classified	86	Manufacturing	8602	Dairy Products
1.0.0	860301	Essential Oils (e.g. Tea Tree, Eucalyptus, Lavender, Peppermint, Boronia, Sandalwood)	Manufacturing/Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)/Essential Oils (e.g. Tea Tree, Eucalyptus, Lavender, Peppermint, Boronia, Sandalwood)	86	Manufacturing	8603	Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)
1.0.0	860302	Organic Fertilisers	Manufacturing/Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)/Organic Fertilisers	86	Manufacturing	8603	Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)
1.0.0	860303	Plant Extracts (e.g. Pyrethrum, Alkaloids, Jojoba Oil)	Manufacturing/Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)/Plant Extracts (e.g. Pyrethrum, Alkaloids, Jojoba Oil)	86	Manufacturing	8603	Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)
1.0.0	860304	Prepared Animal Feed	Manufacturing/Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)/Prepared Animal Feed	86	Manufacturing	8603	Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)
1.0.0	860399	Processed Non-Food Agricultural Products (excl. Wood, Paper and Fibre) not elsewhere classified	Manufacturing/Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)/Processed Non-Food Agricultural Products (excl. Wood, Paper and Fibre) not elsewhere classified	86	Manufacturing	8603	Processed Non-Food Agriculture Products (excl. Wood, Paper and Fibre)
1.0.0	860401	Clothing	Manufacturing/Leather Products, Fibre Processing and Textiles/Clothing	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860402	Cotton Ginning	Manufacturing/Leather Products, Fibre Processing and Textiles/Cotton Ginning	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860403	Natural Fibres, Yarns and Fabrics	Manufacturing/Leather Products, Fibre Processing and Textiles/Natural Fibres, Yarns and Fabrics	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860404	Non-Fabric Textiles (e.g. Felt)	Manufacturing/Leather Products, Fibre Processing and Textiles/Non-Fabric Textiles (e.g. Felt)	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860405	Processed Skins, Leather and Leather Products	Manufacturing/Leather Products, Fibre Processing and Textiles/Processed Skins, Leather and Leather Products	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860406	Synthetic Fibres, Yarns and Fabrics	Manufacturing/Leather Products, Fibre Processing and Textiles/Synthetic Fibres, Yarns and Fabrics	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860407	Wool Scouring and Top Making	Manufacturing/Leather Products, Fibre Processing and Textiles/Wool Scouring and Top Making	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860499	Leather Products, Fibre Processing and Textiles not elsewhere classified	Manufacturing/Leather Products, Fibre Processing and Textiles/Leather Products, Fibre Processing and Textiles not elsewhere classified	86	Manufacturing	8604	Leather Products, Fibre Processing and Textiles
1.0.0	860501	Paper Products (incl. Coated Paper)	Manufacturing/Wood, Wood Products and Paper/Paper Products (incl. Coated Paper)	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860502	Printing and Publishing Processes	Manufacturing/Wood, Wood Products and Paper/Printing and Publishing Processes	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860503	Pulp and Paper	Manufacturing/Wood, Wood Products and Paper/Pulp and Paper	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860504	Reconstituted Timber Products (e.g. Chipboard, Particleboard)	Manufacturing/Wood, Wood Products and Paper/Reconstituted Timber Products (e.g. Chipboard, Particleboard)	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860505	Wood Sawing and Veneer	Manufacturing/Wood, Wood Products and Paper/Wood Sawing and Veneer	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860599	Wood, Wood Products and Paper not elsewhere classified	Manufacturing/Wood, Wood Products and Paper/Wood, Wood Products and Paper not elsewhere classified	86	Manufacturing	8605	Wood, Wood Products and Paper
1.0.0	860601	Industrial Gases	Manufacturing/Industrial Chemicals and Related Products/Industrial Gases	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860602	Inorganic Industrial Chemicals	Manufacturing/Industrial Chemicals and Related Products/Inorganic Industrial Chemicals	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860603	Lubricants	Manufacturing/Industrial Chemicals and Related Products/Lubricants	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860604	Organic Industrial Chemicals (excl. Resins, Rubber and Plastics)	Manufacturing/Industrial Chemicals and Related Products/Organic Industrial Chemicals (excl. Resins, Rubber and Plastics)	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860605	Paints	Manufacturing/Industrial Chemicals and Related Products/Paints	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860606	Plastics in Primary Forms	Manufacturing/Industrial Chemicals and Related Products/Plastics in Primary Forms	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860607	Plastic Products (incl. Construction Materials)	Manufacturing/Industrial Chemicals and Related Products/Plastic Products (incl. Construction Materials)	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860608	Rubber and Synthetic Resins	Manufacturing/Industrial Chemicals and Related Products/Rubber and Synthetic Resins	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860609	Soaps and Cosmetics	Manufacturing/Industrial Chemicals and Related Products/Soaps and Cosmetics	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860699	Industrial Chemicals and Related Products not elsewhere classified	Manufacturing/Industrial Chemicals and Related Products/Industrial Chemicals and Related Products not elsewhere classified	86	Manufacturing	8606	Industrial Chemicals and Related Products
1.0.0	860701	Animal Protection Chemicals	Manufacturing/Agricultural Chemicals/Animal Protection Chemicals	86	Manufacturing	8607	Agricultural Chemicals
1.0.0	860702	Chemical Fertilisers	Manufacturing/Agricultural Chemicals/Chemical Fertilisers	86	Manufacturing	8607	Agricultural Chemicals
1.0.0	860703	Crop Protection Chemicals	Manufacturing/Agricultural Chemicals/Crop Protection Chemicals	86	Manufacturing	8607	Agricultural Chemicals
1.0.0	860799	Agricultural Chemicals not elsewhere classified	Manufacturing/Agricultural Chemicals/Agricultural Chemicals not elsewhere classified	86	Manufacturing	8607	Agricultural Chemicals
1.0.0	860801	Human Biological Preventatives (e.g. Vaccines)	Manufacturing/Human Pharmaceutical Products/Human Biological Preventatives (e.g. Vaccines)	86	Manufacturing	8608	Human Pharmaceutical Products
1.0.0	860802	Human Diagnostics	Manufacturing/Human Pharmaceutical Products/Human Diagnostics	86	Manufacturing	8608	Human Pharmaceutical Products
1.0.0	860803	Human Pharmaceutical Treatments (e.g. Antibiotics)	Manufacturing/Human Pharmaceutical Products/Human Pharmaceutical Treatments (e.g. Antibiotics)	86	Manufacturing	8608	Human Pharmaceutical Products
1.0.0	860899	Human Pharmaceutical Products not elsewhere classified	Manufacturing/Human Pharmaceutical Products/Human Pharmaceutical Products not elsewhere classified	86	Manufacturing	8608	Human Pharmaceutical Products
1.0.0	860901	Veterinary Biological Preventatives (e.g. Vaccines)	Manufacturing/Veterinary Pharmaceutical Products/Veterinary Biological Preventatives (e.g. Vaccines)	86	Manufacturing	8609	Veterinary Pharmaceutical Products
1.0.0	860902	Veterinary Diagnostics	Manufacturing/Veterinary Pharmaceutical Products/Veterinary Diagnostics	86	Manufacturing	8609	Veterinary Pharmaceutical Products
1.0.0	860903	Veterinary Pharmaceutical Treatments (e.g. Antibiotics)	Manufacturing/Veterinary Pharmaceutical Products/Veterinary Pharmaceutical Treatments (e.g. Antibiotics)	86	Manufacturing	8609	Veterinary Pharmaceutical Products
1.0.0	860999	Veterinary Pharmaceutical Products not elsewhere classified	Manufacturing/Veterinary Pharmaceutical Products/Veterinary Pharmaceutical Products not elsewhere classified	86	Manufacturing	8609	Veterinary Pharmaceutical Products
1.0.0	861001	Cement Products and Concrete Materials	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Cement Products and Concrete Materials	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861002	Ceramics	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Ceramics	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861003	Clay Products	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Clay Products	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861004	Plaster and Plaster Products	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Plaster and Plaster Products	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861005	Structural Glass and Glass Products	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Structural Glass and Glass Products	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861099	Ceramics, Glass and Industrial Mineral Products not elsewhere classified	Manufacturing/Ceramics, Glass and Industrial Mineral Products/Ceramics, Glass and Industrial Mineral Products not elsewhere classified	86	Manufacturing	8610	Ceramics, Glass and Industrial Mineral Products
1.0.0	861101	Basic Aluminium Products	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Aluminium Products	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
1.0.0	861102	Basic Copper Products	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Copper Products	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
1.0.0	861103	Basic Iron and Steel Products	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Iron and Steel Products	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
1.0.0	861104	Basic Precious Metal Products	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Precious Metal Products	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
1.0.0	861105	Basic Zinc Products	Manufacturing/Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)/Basic Zinc Products	86	Manufacturing	8611	Basic Metal Products (incl. Smelting, Rolling, Drawing and Extruding)
